scene,hierarchy,roomOrExhibit,objectName,rendererType,sourceAsset,prefabAsset,meshName,vertices,triangles,subMeshes,materialSlots,materialPaths,castShadows,receiveShadows,staticFlags,batchingStatic,occluderStatic,occludeeStatic,hasMeshCollider,meshColliderTriangles,colliderTypes,lodGroup,nearestCameraDistance,nearestPlayerDistance,boundsMagnitude,boundsMaxAxis,screenCoverageClass,objectClass,shadowRecommendation,shadowReason,combineGroupKey,instancingKey
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/FirstFloor/zedah_prevalent_52_inch_luxury_fan/Cylinder.004/Cylinder.004_antique brass_0","FirstFloor/FirstFloor","Cylinder.004_antique brass_0",MeshRenderer,"Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb","Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb","Cylinder.004_antique brass_0",691,702,1,1,"Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb",On,True,"0",False,False,False,False,0,"","",24.314,5.018,0.245,0.166,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/FirstFloor::Architecture::Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb","Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb#Cylinder.004_antique brass_0::Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_162","Exhibit:BTMMP_Workstation_Assembly","Object_162",SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_22",592,646,1,1,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb",On,True,"0",False,False,False,False,0,"","",45.180,6.928,0.148,0.126,Small,SmallProp,Can safely stop casting shadows,"Small prop with low screen coverage; receiving shadows is usually sufficient.","Exhibit:BTMMP_Workstation_Assembly::SmallProp::Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb#Object_22::Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb"
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Right Controller Visual/UniversalController/XRController_Thumbstick_Buttons/ThumbStick","BuildProfiles/XR","ThumbStick",MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","ThumbStick",474,644,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat",On,True,"0",False,False,False,False,0,"","",0.063,0.017,0.040,0.024,Large,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","BuildProfiles/XR::UI::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx#ThumbStick::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat"
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Left Controller Visual/UniversalController/XRController_Thumbstick_Buttons/ThumbStick","BuildProfiles/XR","ThumbStick",MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","ThumbStick",474,644,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat",On,True,"0",False,False,False,False,0,"","",0.063,0.017,0.040,0.024,Large,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","BuildProfiles/XR::UI::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx#ThumbStick::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/Hallway/Stairs/StairCon/_x0023_RISERcon_ash.jpg1111","FirstFloor/Hallway","_x0023_RISERcon_ash.jpg1111",MeshRenderer,"Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb","_x0023_RISERcon_ash.jpg1111",1032,632,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/DemoSceneAssets/Materials/Lit White.mat",On,True,"0",False,False,False,True,632,"MeshCollider","",36.624,3.152,6.358,4.633,Large,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/Hallway::Architecture::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/DemoSceneAssets/Materials/Lit White.mat","Assets/My_Custom/morten-s.glb#_x0023_RISERcon_ash.jpg1111::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/DemoSceneAssets/Materials/Lit White.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/ShowerSystem03/ShowerSystem03_model/ShowerSystem03Lever02","SecondFloor/SecondRoom","ShowerSystem03Lever02",MeshRenderer,"Assets/Furniture Mega Pack/FBX/Bathroom/ShowerSystem03.fbx","Assets/Furniture Mega Pack/Prefabs/Bathroom/ShowerSystem03.prefab","ShowerSystem03Lever02",430,612,1,1,"Assets/Furniture Mega Pack/Materials/Bathroom/mat_Bathroom.mat",On,True,"0",False,False,False,False,0,"","",41.508,7.077,0.193,0.127,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/Furniture Mega Pack/Materials/Bathroom/mat_Bathroom.mat","Assets/Furniture Mega Pack/FBX/Bathroom/ShowerSystem03.fbx#ShowerSystem03Lever02::Assets/Furniture Mega Pack/Materials/Bathroom/mat_Bathroom.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/ShowerSystem03/ShowerSystem03_model/ShowerSystem03Lever01","SecondFloor/SecondRoom","ShowerSystem03Lever01",MeshRenderer,"Assets/Furniture Mega Pack/FBX/Bathroom/ShowerSystem03.fbx","Assets/Furniture Mega Pack/Prefabs/Bathroom/ShowerSystem03.prefab","ShowerSystem03Lever01",436,612,1,1,"Assets/Furniture Mega Pack/Materials/Bathroom/mat_Bathroom.mat",On,True,"0",False,False,False,False,0,"","",41.353,6.483,0.193,0.127,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/Furniture Mega Pack/Materials/Bathroom/mat_Bathroom.mat","Assets/Furniture Mega Pack/FBX/Bathroom/ShowerSystem03.fbx#ShowerSystem03Lever01::Assets/Furniture Mega Pack/Materials/Bathroom/mat_Bathroom.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/LivingRoom/PlantPotMedium/PlantSnakeLarge","FirstFloor/LivingRoom","PlantSnakeLarge",MeshRenderer,"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/PlantSnakeLarge.FBX","Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/PlantPotMedium.prefab","PlantSnakeLarge",684,612,1,1,"Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/SmallProps.mat",On,True,"0",False,False,False,False,0,"","",23.169,5.517,1.049,0.687,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","FirstFloor/LivingRoom::Vegetation::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/SmallProps.mat","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/PlantSnakeLarge.FBX#PlantSnakeLarge::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/SmallProps.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/LivingRoom/PlantPotRoundMedium/PlantSnakeLarge","FirstFloor/LivingRoom","PlantSnakeLarge",MeshRenderer,"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/PlantSnakeLarge.FBX","Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/PlantPotRoundMedium.prefab","PlantSnakeLarge",684,612,1,1,"Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/SmallProps.mat",On,True,"0",False,False,False,False,0,"","",23.259,5.782,1.212,0.908,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","FirstFloor/LivingRoom::Vegetation::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/SmallProps.mat","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/PlantSnakeLarge.FBX#PlantSnakeLarge::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/SmallProps.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/Hallway/Stairs/StairCon/_x0023_BOTTOMRAIL1111","FirstFloor/Hallway","_x0023_BOTTOMRAIL1111",MeshRenderer,"Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb","_x0023_BOTTOMRAIL1111",496,608,1,1,"Assets/My_Custom/morten-s.glb",On,True,"0",False,False,False,False,0,"","",36.695,2.986,4.961,4.486,Large,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/Hallway::Architecture::Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb#_x0023_BOTTOMRAIL1111::Assets/My_Custom/morten-s.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/HOMED/SM_flowerpot_04","Exhibit:HOMED","SM_flowerpot_04",MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_flowerpot_04.fbx","Assets/BCaT_assets/HOMED/Prefabs/HOMED.prefab","Cylinder071",569,602,3,3,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_flowerpot_04.fbx|Assets/Idyllic Italian Coast Town/Meshes/Props/SM_flowerpot_04.fbx|Assets/Idyllic Italian Coast Town/Meshes/Props/SM_flowerpot_04.fbx",On,True,"0",False,False,False,False,0,"","",22.442,5.499,0.420,0.265,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","Exhibit:HOMED::Vegetation::Assets/Idyllic Italian Coast Town/Meshes/Props/SM_flowerpot_04.fbx|Assets/Idyllic Italian Coast Town/Meshes/Props/SM_flowerpot_04.fbx|Assets/Idyllic Italian Coast Town/Meshes/Props/SM_flowerpot_04.fbx","Assets/Idyllic Italian Coast Town/Meshes/Props/SM_flowerpot_04.fbx#Cylinder071::Assets/Idyllic Italian Coast Town/Meshes/Props/SM_flowerpot_04.fbx"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/flowerbarrel_with_tulips/Object_3","Exhibit:BTMMP_Workstation_Assembly","Object_3",MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb","Object_1",573,576,1,1,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb",On,True,"0",False,False,False,False,0,"","",44.937,6.702,0.461,0.287,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","Exhibit:BTMMP_Workstation_Assembly::Vegetation::Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb#Object_1::Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/SewingRoom/Quilt/bed/defaultMaterial","FirstFloor/SewingRoom","defaultMaterial",MeshRenderer,"Assets/BCaT_assets/SewingRoom/bed.glb","Assets/BCaT_assets/SewingRoom/bed.glb","defaultMaterial",458,568,1,1,"Assets/BCaT_assets/SewingRoom/bed.glb",On,True,"0",False,False,False,False,0,"","",39.026,2.191,2.953,2.640,Large,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","FirstFloor/SewingRoom::UI::Assets/BCaT_assets/SewingRoom/bed.glb","Assets/BCaT_assets/SewingRoom/bed.glb#defaultMaterial::Assets/BCaT_assets/SewingRoom/bed.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/MemoryRoom/trash-can","SecondFloor/MemoryRoom","trash-can",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Dining Room/trash-can.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Dining Room/trash-can.prefab","trash-can",602,558,1,1,"Assets/DevDen Arch Viz Scotland/Materials/Dining Room/trash-can.mat",On,True,"-1",True,True,True,True,558,"MeshCollider","",22.716,5.576,0.503,0.359,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/MemoryRoom::Architecture::Assets/DevDen Arch Viz Scotland/Materials/Dining Room/trash-can.mat","Assets/DevDen Arch Viz Scotland/Models/Dining Room/trash-can.fbx#trash-can::Assets/DevDen Arch Viz Scotland/Materials/Dining Room/trash-can.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/Kitchen/modern_scandinavian_kitchen_island/seat/seat_seat2_0","FirstFloor/Kitchen","seat_seat2_0",MeshRenderer,"Assets/My_Custom/modern_scandinavian_kitchen_island.glb","Assets/My_Custom/modern_scandinavian_kitchen_island.glb","seat_seat2_0",912,552,1,1,"Assets/My_Custom/modern_scandinavian_kitchen_island.glb",On,True,"0",False,False,False,False,0,"","",25.821,4.227,1.808,1.484,Medium,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/Kitchen::Architecture::Assets/My_Custom/modern_scandinavian_kitchen_island.glb","Assets/My_Custom/modern_scandinavian_kitchen_island.glb#seat_seat2_0::Assets/My_Custom/modern_scandinavian_kitchen_island.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/MemoryRoom/Pen/Object001","SecondFloor/MemoryRoom","Object001",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Study Room/Pen.FBX","Assets/DevDen Arch Viz Scotland/Prefabs/Study Room/Pen.prefab","Object001",654,544,1,1,"",On,True,"-1",True,True,True,False,0,"","",23.025,5.876,0.041,0.035,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/MemoryRoom::Architecture::","Assets/DevDen Arch Viz Scotland/Models/Study Room/Pen.FBX#Object001::"
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Right Controller Visual/UniversalController/Bumper","BuildProfiles/XR","Bumper",MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","Bumper",344,544,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat",On,True,"0",False,False,False,False,0,"","",0.119,0.059,0.046,0.032,Medium,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","BuildProfiles/XR::UI::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx#Bumper::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat"
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Left Controller Visual/UniversalController/Bumper","BuildProfiles/XR","Bumper",MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","Bumper",344,544,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat",On,True,"0",False,False,False,False,0,"","",0.119,0.060,0.046,0.032,Medium,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","BuildProfiles/XR::UI::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx#Bumper::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/Closet21/Closet21_model","SecondFloor/SecondRoom","Closet21_model",MeshRenderer,"Assets/Furniture Mega Pack/FBX/Closet/Closet21.fbx","Assets/Furniture Mega Pack/Prefabs/Closets/Closet21.prefab","Closet21",830,532,1,1,"Assets/Furniture Mega Pack/Materials/Closet/mat_Closet.mat",On,True,"0",False,False,False,False,0,"","",34.981,5.101,3.443,2.882,Medium,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/Furniture Mega Pack/Materials/Closet/mat_Closet.mat","Assets/Furniture Mega Pack/FBX/Closet/Closet21.fbx#Closet21::Assets/Furniture Mega Pack/Materials/Closet/mat_Closet.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/FrontSecondFloor/SM_fence_02 (3)","SecondFloor/FrontSecondFloor","SM_fence_02 (3)",MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Object32320",576,516,1,1,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx",On,True,"0",False,False,False,False,0,"","",21.692,6.697,1.521,1.081,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/FrontSecondFloor::Architecture::Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx#Object32320::Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/SM_fence_02","SecondFloor/SecondRoom","SM_fence_02",MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Props/SM_fence_02.prefab","Object32320",576,516,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/DemoSceneAssets/Materials/Lit White.mat",On,True,"2147483647",True,True,True,True,516,"MeshCollider","",34.543,9.478,1.832,1.621,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/DemoSceneAssets/Materials/Lit White.mat","Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx#Object32320::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/DemoSceneAssets/Materials/Lit White.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/FrontSecondFloor/SM_fence_02 (4)","SecondFloor/FrontSecondFloor","SM_fence_02 (4)",MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Object32320",576,516,1,1,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx",On,True,"0",False,False,False,False,0,"","",21.627,7.643,1.521,1.081,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/FrontSecondFloor::Architecture::Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx#Object32320::Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/FrontSecondFloor/SM_fence_02 (2)","SecondFloor/FrontSecondFloor","SM_fence_02 (2)",MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Object32320",576,516,1,1,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx",On,True,"0",False,False,False,False,0,"","",20.987,7.934,2.095,1.801,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/FrontSecondFloor::Architecture::Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx","Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx#Object32320::Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_02.fbx"
