scene,object_path,prefab,mesh_asset,mesh_name,triangle_count,material_count,static_flags,estimated_distance_from_player,typical_screen_coverage,current_cast_shadows,current_receive_shadows,object_class,classification,reason,recommended_cast_shadows_after,recommended_receive_shadows_after,has_mesh_collider,mesh_collider_triangles,lod_group,visual_risk
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/spray_can (4),Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray_can.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray_can.glb,Object_0,7552,1,0,5.799,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/Cilindro low-bajo/group2/Mid_2,Assets/BCaT_assets/BTMMP_Workstation_Assembly/camera-canon-eos-400d/source/Cilindro low-bajo.fbx,Assets/BCaT_assets/BTMMP_Workstation_Assembly/camera-canon-eos-400d/source/Cilindro low-bajo.fbx,Mid_2,6692,1,0,6.672,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_159,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_21,6634,1,0,6.920,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_183,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_29,6050,1,0,6.936,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_105,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_3,5128,1,0,6.917,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/HOMED/Candle,Assets/BCaT_assets/HOMED/Prefabs/HOMED.prefab,Assets/BCaT_assets/HOMED/Models/Candle.glb,,4732,1,0,5.932,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/notebook/Plane.001_1/Object_7,Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb,Object_2,4551,1,0,6.552,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_120,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_8,4484,1,0,6.921,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_165,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_23,3676,1,0,6.904,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/flowerbarrel_with_tulips/Object_4,Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb,Object_2,3596,1,0,6.640,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_240,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_48,3508,1,0,7.051,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_231,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_45,3508,1,0,7.083,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_222,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_42,3508,1,0,6.782,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_213,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_39,3508,1,0,6.749,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_135,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_13,3440,1,0,6.925,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/spray_paint_bottle_2,Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx,Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx,spray_paint_bottle_2,3408,1,0,5.745,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/spray_paint_bottle_2 (1),Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx,Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx,spray_paint_bottle_2,3408,1,0,5.823,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/spray_paint_bottle_2 (2),Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx,Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx,spray_paint_bottle_2,3408,1,0,5.780,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_102,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_2,3124,1,0,6.917,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_96,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_0,3124,1,0,6.913,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_168,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_24,2540,1,0,6.922,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/flowerbarrel_with_tulips/Object_7,Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb,Object_5,2472,1,0,6.639,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/flowerbarrel_with_tulips/Object_5,Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb,Object_3,2408,1,0,6.638,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Right Controller Visual/UniversalController/Controller_Base,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx,Controller_Base,2398,1,0,0.062,Large,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Left Controller Visual/UniversalController/Controller_Base,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx,Controller_Base,2398,1,0,0.062,Large,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_204,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_36,2276,1,0,7.033,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_201,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_35,2276,1,0,7.058,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_198,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_34,2276,1,0,6.841,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_195,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_33,2276,1,0,6.815,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/RI/Kitchen_asset/cake_display/pCylinder2/pCylinder2_standardSurface2_0,Assets/My_Custom/cake_display.glb,Assets/My_Custom/cake_display.glb,pCylinder2_standardSurface2_0,1880,1,0,3.160,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/flowerbarrel_with_tulips/Object_6,Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb,Object_4,1584,1,0,6.626,Small,On,True,Vegetation,Can safely stop casting shadows,Small or distant vegetation shadow cost is high relative to visual value.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_126,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_10,1522,1,0,6.922,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/Cilindro low-bajo/group2/cilindro_low1,Assets/BCaT_assets/BTMMP_Workstation_Assembly/camera-canon-eos-400d/source/Cilindro low-bajo.fbx,Assets/BCaT_assets/BTMMP_Workstation_Assembly/camera-canon-eos-400d/source/Cilindro low-bajo.fbx,cilindro_low1,1484,4,0,6.727,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Home/Exterior/Backyard/well/Env_Well_01,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Env_Well_01.prefab,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_Well_01.fbx,FRP_Env_Well_01,1408,1,0,14.111,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,True,1408,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/Home/Exterior/SM_boat_pylon,Assets/Idyllic Italian Coast Town/Prefabs/Props/SM_boat_pylon.prefab,Assets/Idyllic Italian Coast Town/Meshes/Props/SM_boat_pylon.fbx,Object32392,1260,1,2147483647,37.609,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,True,1260,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/NotePads/Notepad (2),Assets/DevDen Arch Viz Scotland/Prefabs/Common/Notepad.prefab,Assets/DevDen Arch Viz Scotland/Models/Common/notepad.obj,g_pCube33_pCube33,1188,1,-1,5.775,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/NotePads/Notepad,Assets/DevDen Arch Viz Scotland/Prefabs/Common/Notepad.prefab,Assets/DevDen Arch Viz Scotland/Models/Common/notepad.obj,g_pCube33_pCube33,1188,1,-1,5.819,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/NotePads/Notepad (1),Assets/DevDen Arch Viz Scotland/Prefabs/Common/Notepad.prefab,Assets/DevDen Arch Viz Scotland/Models/Common/notepad.obj,g_pCube33_pCube33,1188,1,-1,5.849,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Poke Interactor/Poke Point/Pinch_Pointer_LOD0,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/Pinch_Pointer_LOD0.fbx,Pinch_Pointer_LOD0,1088,1,0,0.007,Unknown,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Poke Interactor/Poke Point/Pinch_Pointer_LOD0,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/Pinch_Pointer_LOD0.fbx,Pinch_Pointer_LOD0,1088,1,0,0.007,Unknown,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/RI/Kitchen_asset/cake_display/pCylinder1/pCylinder1_standardSurface3_0,Assets/My_Custom/cake_display.glb,Assets/My_Custom/cake_display.glb,pCylinder1_standardSurface3_0,1080,1,0,3.143,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_132,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_12,976,1,0,6.904,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Right Controller Visual/UniversalController/XRController_Thumbstick_Buttons/Button_B,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx,Button_B,910,1,0,0.022,Medium,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Right Controller Visual/UniversalController/XRController_Thumbstick_Buttons/Button_A,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx,Button_A,910,1,0,0.014,Large,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Left Controller Visual/UniversalController/XRController_Thumbstick_Buttons/Button_B,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx,Button_B,910,1,0,0.022,Medium,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Left Controller Visual/UniversalController/XRController_Thumbstick_Buttons/Button_A,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab,Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx,Button_A,910,1,0,0.014,Large,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/SecurityCamera/SecurityCamera_LowPoly,Assets/My_Custom/SecurityCamera_LowPoly.fbx,Assets/My_Custom/SecurityCamera_LowPoly.fbx,BCaT_LowPoly_SecurityCamera,824,7,0,7.113,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
Assets/BH_XR_MainScene.unity,_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_234,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb,Object_46,824,1,0,7.040,Small,On,True,SmallProp,Can safely stop casting shadows,Small prop or low screen coverage; receiving shadows is usually sufficient.,No,True,False,0,,Low
