path,shader,renderQueue,enableInstancing,mainTexture
"Assets/Furniture Mega Pack/FBX/Bed/Bed32.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed33.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed34.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed35.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed36.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed37.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed38.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed39.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed40.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed41.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed42.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed43.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed44.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed45.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/Mattress/AtlasTexture_Mattress_DefaultMaterial_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed46.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/Mattress/AtlasTexture_Mattress_DefaultMaterial_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed47.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/Mattress/AtlasTexture_Mattress_DefaultMaterial_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed48.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/Mattress/AtlasTexture_Mattress_DefaultMaterial_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed49.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/Mattress/AtlasTexture_Mattress_DefaultMaterial_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Bed/Bed50.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/Mattress/AtlasTexture_Mattress_DefaultMaterial_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair01.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair01/Chair01_mat_Chair01_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair02.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair02/Chair02_mat_Chair02_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair03.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair03/Chair03_mat_Chair03_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair04.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair04/Chair04_mat_Chair04_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair05.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair05/Chair05_mat_Chair05_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair06.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair06/Chair06_mat_Chair06_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair07.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair07/Chair07_mat_Chair07_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair08.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair08/Chair08_mat_Chair08_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair09.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair09/Chair09_mat_Chair09_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair10.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair10/Chair10_mat_Chair10_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair11.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair11/Chair11_mat_Chair11_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair12.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair12/Chair12_mat_Chair12_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair13.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair13/Chair13_mat_Chair13_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair14.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair14/Chair14_mat_Chair14_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair15.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair15/Chair15_mat_Chair15_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair16.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair16/Chair16_mat_Chair16_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair17.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair17/Chair17_mat_Chair17_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair18.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair18/Chair18_mat_Chair18_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair19.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair19/Chair19_mat_Chair19_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair20.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair20/Chair20_mat_Chair20_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair21.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair21/Chair21_mat_Chair21_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair22.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair22/Chair22_mat_Chair22_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair23.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair23/Chair23_mat_Chair23_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair24.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair24/Chair24_mat_Chair24_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair25.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair25/Chair25_mat_Chair25_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair26.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair26/Chair26_mat_Chair26_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair27.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair27/Chair27_mat_Chair27_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair28.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair28/Chair28_mat_Chair28_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair29.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair29/Chair29_mat_Chair29_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair30.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair30/Chair30_mat_Chair30_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair31.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair31/Chair31_mat_Chair31_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair32.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair32/Chair32_mat_Chair32_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair33.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair33/Chair33_mat_Chair33_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair34.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair34/Chair34_mat_Chair34_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair35.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair35/Chair35_mat_Chair35_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair36.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair36/Chair36_mat_Chair36_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair37.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair37/Chair37_mat_Chair37_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair38.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair38/Chair38_mat_Chair38_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair39.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair39/Chair39_mat_Chair39_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair40.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair40/Chair40_mat_Chair40_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair41.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair41/Chair41_mat_Chair41_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair42.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair42/Chair42_mat_Chair42_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair43.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair43/Chair43_mat_Chair43_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair44.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair44/Chair44_mat_Chair44_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair45.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair45/Chair45_mat_Chair45_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair46.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair46/Chair46_mat_Chair46_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair47.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair47/Chair47_mat_Chair47_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair48.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair48/Chair48_mat_Chair48_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair49.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair49/Chair49_mat_Chair49_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Chair/Chair50.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair50/Chair50_mat_Chair50_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet01.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet02.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet03.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet04.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet05.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet06.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet07.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet08.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet09.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet10.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet11.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet12.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet13.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet14.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet15.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet16.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet17.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet18.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet19.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet20.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet21.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet22.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet23.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet24.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet25.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet26.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet27.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet28.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet29.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet30.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet31.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet32.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet33.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet34.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet35.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet36.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/FBX/Closet/Closet37.fbx","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
