scene,hierarchy,objectName,active,rendererEnabled,rendererType,sourceAsset,prefabAsset,meshName,vertices,triangles,subMeshes,materialCount,uniqueMaterialCount,castsShadows,receiveShadows,staticFlags,lightmapStatic,occluderStatic,occludeeStatic,hasMeshCollider,meshColliderConvex,meshColliderTriangles,hasLODGroup,nearestLODGroup,layer,tag,boundsSize,architectureCandidate,replacementCandidate,replacementCategory,estimatedPerformanceValue,visualRisk
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/OrbitRing_01","OrbitRing_01",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(3.263, 1.000, 2.622)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/HologramCore/BlueprintPanel/BlueprintRooms","BlueprintRooms",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(2.264, 1.237, 1.690)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/PrivacyLaw/PrivacyLawExhibit_ROOT/IdleHologram/HologramCore/BlueprintPanel/BlueprintOutline","BlueprintOutline",True,True,LineRenderer,"","Assets/BCaT/Exhibits/PrivacyLawExhibit/Prefabs/PrivacyLawExhibit.prefab","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(2.528, 1.277, 1.797)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Teleport Interactor","Teleport Interactor",False,True,LineRenderer,"","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","",0,0,0,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.000, 0.000, 0.000)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Near-Far Interactor/LineVisual","LineVisual",False,False,LineRenderer,"","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","",0,0,0,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.000, 0.000, 0.000)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Teleport Interactor","Teleport Interactor",False,True,LineRenderer,"","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","",0,0,0,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.000, 0.000, 0.000)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Near-Far Interactor/LineVisual","LineVisual",False,False,LineRenderer,"","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","",0,0,0,1,1,Off,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.000, 0.000, 0.000)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/Exterior/Backyard/well/Circle","Circle",True,True,SpriteRenderer,"","","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.152, 0.200, 1.110)",False,"",D,Low,Low
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/Exterior/Backyard/well/Circle","Circle",True,True,SpriteRenderer,"","","",0,0,0,1,1,Off,False,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.164, 0.200, 1.155)",False,"",D,Low,Low
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","Animated/Fence Type2 Door/Fence Type2 Door Model","Fence Type2 Door Model",True,True,SkinnedMeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type2 Door.fbx","Assets/BrokenVector/LowPolyFencePack/Prefabs/Animated/Fence Type2 Door.prefab","Fence Type2 Door Model",540,276,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(2.821, 1.386, 2.821)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type5 Big","Fence Type5 Big",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type5 Big.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type5 Big.prefab","Fence_Type5_Big_mesh",492,268,1,1,1,On,True,"0",False,False,False,True,False,268,False,,0,"Untagged","(3.600, 3.364, 0.262)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","Animated/Fence Type3 Door/Fence Type3 Door Model","Fence Type3 Door Model",True,True,SkinnedMeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type3 Door.fbx","Assets/BrokenVector/LowPolyFencePack/Prefabs/Animated/Fence Type3 Door.prefab","Fence Type3 Door Model",516,264,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(3.305, 2.852, 3.305)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type4 Big","Fence Type4 Big",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type4 Big.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type4 Big.prefab","Fence_Type4_Big_mesh",472,260,1,1,1,On,True,"0",False,False,False,True,False,260,False,,0,"Untagged","(3.335, 3.352, 0.364)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type4 Small","Fence Type4 Small",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type4 Small.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type4 Small.prefab","Fence_Type4_Small_mesh",448,240,1,1,1,On,True,"0",False,False,False,True,False,240,False,,0,"Untagged","(3.335, 1.973, 0.364)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","Floor","Floor",True,True,MeshRenderer,"Library/unity default resources","","Plane",121,200,1,1,1,On,True,"0",False,False,False,True,False,200,False,,0,"Untagged","(1000.000, 0.000, 1000.000)",True,"Use simple modular mesh/primitive where this is structural and close to the camera; use baked texture/decal for flat detail",D,Low,Low
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","Animated/Fence Type1 Door/Fence Type1 Door Model","Fence Type1 Door Model",True,True,SkinnedMeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type1 Door.fbx","Assets/BrokenVector/LowPolyFencePack/Prefabs/Animated/Fence Type1 Door.prefab","Fence Type1 Door Model",372,192,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(2.885, 1.403, 2.885)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type6 Big","Fence Type6 Big",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type6 Big.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type6 Big.prefab","Fence_Type6_Big_mesh",384,192,1,1,1,On,True,"0",False,False,False,True,False,192,False,,0,"Untagged","(3.600, 3.364, 0.262)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type3 02","Fence Type3 02",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type3 02.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type3 02.prefab","Fence_Type3_02_mesh",348,184,1,1,1,On,True,"0",False,False,False,True,False,184,False,,0,"Untagged","(3.220, 2.949, 0.146)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type5 Small","Fence Type5 Small",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type5 Small.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type5 Small.prefab","Fence_Type5_Small_mesh",312,168,1,1,1,On,True,"0",False,False,False,True,False,168,False,,0,"Untagged","(3.600, 1.928, 0.262)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type6 Small","Fence Type6 Small",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type6 Small.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type6 Small.prefab","Fence_Type6_Small_mesh",320,160,1,1,1,On,True,"0",False,False,False,True,False,160,False,,0,"Untagged","(3.600, 1.934, 0.262)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type2 03","Fence Type2 03",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type2 03.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type2 03.prefab","Fence_Type2_03_mesh",306,160,1,1,1,On,True,"0",False,False,False,True,False,160,False,,0,"Untagged","(2.664, 1.386, 0.198)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type3 01","Fence Type3 01",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type3 01.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type3 01.prefab","Fence_Type3_01_mesh",288,144,1,1,1,On,True,"0",False,False,False,True,False,144,False,,0,"Untagged","(3.220, 2.852, 0.146)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type2 02","Fence Type2 02",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type2 02.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type2 02.prefab","Fence_Type2_02_mesh",264,132,1,1,1,On,True,"0",False,False,False,True,False,132,False,,0,"Untagged","(2.664, 1.386, 0.204)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type2 01","Fence Type2 01",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type2 01.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type2 01.prefab","Fence_Type2_01_mesh",264,132,1,1,1,On,True,"0",False,False,False,True,False,132,False,,0,"Untagged","(2.664, 1.620, 0.204)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type1 02","Fence Type1 02",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type1 02.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type1 02.prefab","Fence_Type1_02_mesh",144,72,1,1,1,On,True,"0",False,False,False,True,False,72,False,,0,"Untagged","(2.197, 1.403, 0.201)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","Color Schemes/Fence Type1 02 (1)","Fence Type1 02 (1)",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type1 02.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type1 02.prefab","Fence_Type1_02_mesh",144,72,1,1,1,On,True,"0",False,False,False,True,False,72,False,,0,"Untagged","(1.696, 1.403, 1.696)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","Color Schemes/Fence Type1 02 (3)","Fence Type1 02 (3)",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type1 02.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type1 02.prefab","Fence_Type1_02_mesh",144,72,1,1,1,On,True,"0",False,False,False,True,False,72,False,,0,"Untagged","(1.696, 1.403, 1.696)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","Color Schemes/Fence Type1 02 (2)","Fence Type1 02 (2)",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type1 02.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type1 02.prefab","Fence_Type1_02_mesh",144,72,1,1,1,On,True,"0",False,False,False,True,False,72,False,,0,"Untagged","(1.696, 1.403, 1.696)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/All Fences Example.unity","All Fences/Fence Type1 01","Fence Type1 01",True,True,MeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type1 01.dae","Assets/BrokenVector/LowPolyFencePack/Prefabs/Fence Type1 01.prefab","Fence_Type1_01_mesh",96,48,1,1,1,On,True,"0",False,False,False,True,False,48,False,,0,"Untagged","(2.197, 1.403, 0.201)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/Animated Doors Example.unity","Fence Type2 Door/Fence Type2 Door Model","Fence Type2 Door Model",True,True,SkinnedMeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type2 Door.fbx","Assets/BrokenVector/LowPolyFencePack/Prefabs/Animated/Fence Type2 Door.prefab","Fence Type2 Door Model",540,276,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(2.664, 1.386, 1.326)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/Animated Doors Example.unity","Fence Type3 Door/Fence Type3 Door Model","Fence Type3 Door Model",True,True,SkinnedMeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type3 Door.fbx","Assets/BrokenVector/LowPolyFencePack/Prefabs/Animated/Fence Type3 Door.prefab","Fence Type3 Door Model",516,264,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(3.218, 2.852, 1.457)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/BrokenVector/LowPolyFencePack/Scenes/Animated Doors Example.unity","Floor","Floor",True,True,MeshRenderer,"Library/unity default resources","","Plane",121,200,1,1,1,On,True,"0",False,False,False,True,False,200,False,,0,"Untagged","(1000.000, 0.000, 1000.000)",True,"Use simple modular mesh/primitive where this is structural and close to the camera; use baked texture/decal for flat detail",D,Low,Low
"Assets/BrokenVector/LowPolyFencePack/Scenes/Animated Doors Example.unity","Fence Type1 Door/Fence Type1 Door Model","Fence Type1 Door Model",True,True,SkinnedMeshRenderer,"Assets/BrokenVector/LowPolyFencePack/Models/Fence Type1 Door.fbx","Assets/BrokenVector/LowPolyFencePack/Prefabs/Animated/Fence Type1 Door.prefab","Fence Type1 Door Model",372,192,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(2.197, 1.404, 1.883)",True,"Keep nearby interactive geometry; consider planes/decals only for distant or non-viewed faces",C,Low,Medium
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/Coconut_Palm_Tree03","Coconut_Palm_Tree03",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Prefabs/TreeCreatorEditable/Coconut_Palm_Tree03.prefab","Assets/Coconut Palm Tree Pack/Prefabs/Coconut_Palm_Tree03.prefab","Mesh",2749,2716,2,2,2,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(11.143, 25.046, 11.277)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/AFS_Trees/Coconut_Palm_Tree03_AFS","Coconut_Palm_Tree03_AFS",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Models/Coconut_Palm_Tree03_AFS.asset","Assets/Coconut Palm Tree Pack/Prefabs/AFS/Coconut_Palm_Tree03_AFS.prefab","Coconut_Palm_Tree03_AFS",3412,2716,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(11.143, 25.046, 11.277)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/AFS_Trees/Coconut_Palm_Tree01_AFS","Coconut_Palm_Tree01_AFS",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Models/Coconut_Palm_Tree01_AFS.asset","Assets/Coconut Palm Tree Pack/Prefabs/AFS/Coconut_Palm_Tree01_AFS.prefab","Coconut_Palm_Tree01_AFS",3278,2664,1,1,1,On,True,"0",False,False,False,False,False,0,True,Coconut_Palm_Tree01_AFS,0,"Untagged","(11.581, 19.641, 11.988)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/Coconut_Palm_Tree01","Coconut_Palm_Tree01",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Models/Coconut_Palm_Tree01_AFS.asset","Assets/Coconut Palm Tree Pack/Prefabs/Coconut_Palm_Tree01.prefab","Coconut_Palm_Tree01_AFS",3278,2664,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(11.581, 19.641, 11.988)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/AFS_Trees/Coconut_Palm_Tree11_AFS","Coconut_Palm_Tree11_AFS",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Models/Coconut_Palm_Tree11_AFS.asset","Assets/Coconut Palm Tree Pack/Prefabs/AFS/Coconut_Palm_Tree11_AFS.prefab","Coconut_Palm_Tree11_AFS",3371,2616,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(10.813, 25.417, 11.365)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/Coconut_Palm_Tree11","Coconut_Palm_Tree11",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Prefabs/TreeCreatorEditable/Coconut_Palm_Tree11.prefab","Assets/Coconut Palm Tree Pack/Prefabs/Coconut_Palm_Tree11.prefab","Mesh",2697,2616,2,2,2,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(10.813, 25.417, 11.365)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/AFS_Trees/Coconut_Palm_Tree08_AFS","Coconut_Palm_Tree08_AFS",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Models/Coconut_Palm_Tree08_AFS.asset","Assets/Coconut Palm Tree Pack/Prefabs/AFS/Coconut_Palm_Tree08_AFS.prefab","Coconut_Palm_Tree08_AFS",3119,2492,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(10.501, 26.431, 10.288)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/Coconut_Palm_Tree08","Coconut_Palm_Tree08",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Prefabs/TreeCreatorEditable/Coconut_Palm_Tree08.prefab","Assets/Coconut Palm Tree Pack/Prefabs/Coconut_Palm_Tree08.prefab","Mesh",2564,2492,2,2,2,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(10.501, 26.431, 10.288)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/Coconut_Palm_Tree02","Coconut_Palm_Tree02",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Prefabs/TreeCreatorEditable/Coconut_Palm_Tree02.prefab","Assets/Coconut Palm Tree Pack/Prefabs/Coconut_Palm_Tree02.prefab","Mesh",2478,2452,2,2,2,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(11.231, 20.447, 16.083)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/AFS_Trees/Coconut_Palm_Tree02_AFS","Coconut_Palm_Tree02_AFS",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Models/Coconut_Palm_Tree02_AFS.asset","Assets/Coconut Palm Tree Pack/Prefabs/AFS/Coconut_Palm_Tree02_AFS.prefab","Coconut_Palm_Tree02_AFS",3018,2452,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(11.231, 20.447, 16.083)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/AFS_Trees/Coconut_Palm_Tree06_AFS","Coconut_Palm_Tree06_AFS",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Models/Coconut_Palm_Tree06_AFS.asset","Assets/Coconut Palm Tree Pack/Prefabs/AFS/Coconut_Palm_Tree06_AFS.prefab","Coconut_Palm_Tree06_AFS",3011,2300,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(8.952, 19.812, 9.090)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/Coconut_Palm_Tree06","Coconut_Palm_Tree06",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Prefabs/TreeCreatorEditable/Coconut_Palm_Tree06.prefab","Assets/Coconut Palm Tree Pack/Prefabs/Coconut_Palm_Tree06.prefab","Mesh",2445,2300,2,2,2,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(8.952, 19.812, 9.090)",False,"",D,Low,Low
"Assets/Coconut Palm Tree Pack/Coconut Palm Tree Pack.unity","Prefabs/AFS_Trees/Coconut_Palm_Tree05_AFS","Coconut_Palm_Tree05_AFS",True,True,MeshRenderer,"Assets/Coconut Palm Tree Pack/Models/Coconut_Palm_Tree05_AFS.asset","Assets/Coconut Palm Tree Pack/Prefabs/AFS/Coconut_Palm_Tree05_AFS.prefab","Coconut_Palm_Tree05_AFS",2818,2268,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(8.586, 15.334, 15.327)",False,"",D,Low,Low
